"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0019637"	262	326	36	2.07	0.018	0.084	"organophosphate metabolic process"	"biological_process"	" 3"	"PF00150,PF00156,PF00211,PF00316,PF00349,PF00370,PF00443,PF01048,PF02782,PF00408,PF01055,PF00520,PF01088,PF00512,PF01074,PF02880,PF02878,PF02879,PF09363,PF03522,PF04116,PF00620,PF00672,PF00722,PF06574,PF00704,PF03727,PF03820,PF00925,PF03894,PF13188,PF07479,PF02219,PF13426,PF10591,PF00128"
"GO:0006461"	41	326	8	2.03	0.018	0.084	"protein complex assembly"	"biological_process"	" 4"	"PF03133,PF02727,PF02728,PF09262,PF01135,PF04115,PF01179,PF03561"
"GO:0051171"	70	326	12	1.99	0.02	0.086	"regulation of nitrogen compound metabolic process"	"biological_process"	" 4"	"PF09127,PF08502,PF07991,PF02774,PF06420,PF04083,PF00657,PF01536,PF01734,PF01764,PF08267,PF02544"
"GO:0051188"	230	326	32	2.02	0.02	0.086	"cofactor biosynthetic process"	"biological_process"	" 4"	"PF00150,PF00316,PF00349,PF08622,PF00370,PF02782,PF00408,PF01068,PF01055,PF00512,PF01074,PF02880,PF02878,PF02879,PF09363,PF00620,PF09494,PF11799,PF00672,PF00722,PF00704,PF03727,PF00817,PF03894,PF13188,PF07479,PF13426,PF04675,PF04679,PF10591,PF00128,PF05496"
"GO:0009891"	35	326	7	1.97	0.02	0.086	"positive regulation of biosynthetic process"	"biological_process"	" 5"	"PF06293,PF04083,PF00657,PF01536,PF01734,PF01764,PF02544"
"GO:0019219"	70	326	12	1.99	0.02	0.086	"regulation of nucleobase-containing compound metabolic process"	"biological_process"	" 5"	"PF09127,PF08502,PF07991,PF02774,PF06420,PF04083,PF00657,PF01536,PF01734,PF01764,PF08267,PF02544"
"GO:0010557"	35	326	7	1.97	0.02	0.086	"positive regulation of macromolecule biosynthetic process"	"biological_process"	" 6"	"PF06293,PF04083,PF00657,PF01536,PF01734,PF01764,PF02544"
"GO:0031328"	35	326	7	1.97	0.02	0.086	"positive regulation of cellular biosynthetic process"	"biological_process"	" 6"	"PF06293,PF04083,PF00657,PF01536,PF01734,PF01764,PF02544"
"GO:0051129"	23	326	5	1.87	0.023	0.095	"negative regulation of cellular component organization"	"biological_process"	" 4"	"PF09127,PF00733,PF00957,PF01554,PF05390"
"GO:0071705"	43	326	8	1.88	0.024	0.1	"nitrogen compound transport"	"biological_process"	" 4"	"PF00472,PF00475,PF00781,PF00815,PF08029,PF01502,PF00977,PF01634"
"GO:0042451"	12	326	3	1.72	0.026	0.1	"purine nucleoside biosynthetic process"	"biological_process"	" 6"	"PF00211,PF06574,PF00925"
"GO:0046129"	12	326	3	1.72	0.026	0.1	"purine ribonucleoside biosynthetic process"	"biological_process"	" 9"	"PF00211,PF06574,PF00925"
"GO:0009725"	18	326	4	1.72	0.028	0.11	"response to hormone stimulus"	"biological_process"	" 3"	"PF01960,PF04099,PF00764,PF04628"
"GO:0071702"	145	326	21	1.81	0.03	0.12	"organic substance transport"	"biological_process"	" 4"	"PF03133,PF00155,PF02567,PF03239,PF02719,PF00472,PF00475,PF00534,PF01135,PF00551,PF00793,PF00781,PF00815,PF01442,PF01467,PF08029,PF01502,PF00977,PF01634,PF04715,PF04847"
"GO:0009116"	52	326	9	1.75	0.031	0.12	"nucleoside metabolic process"	"biological_process"	" 4"	"PF00211,PF00488,PF06574,PF00925,PF01624,PF02219,PF05190,PF05192,PF05188"
"GO:1901657"	53	326	9	1.69	0.035	0.12	"glycosyl compound metabolic process"	"biological_process"	" 3"	"PF00211,PF00488,PF06574,PF00925,PF01624,PF02219,PF05190,PF05192,PF05188"
"GO:0048878"	13	326	3	1.56	0.035	0.12	"chemical homeostasis"	"biological_process"	" 4"	"PF06325,PF01210,PF01648"
"GO:0072662"	13	326	3	1.56	0.035	0.12	"protein localization to peroxisome"	"biological_process"	" 5"	"PF03133,PF01135,PF01442"
"GO:0043574"	13	326	3	1.56	0.035	0.12	"peroxisomal transport"	"biological_process"	" 5"	"PF03133,PF01135,PF01442"
"GO:0006625"	13	326	3	1.56	0.035	0.12	"protein targeting to peroxisome"	"biological_process"	" 7"	"PF03133,PF01135,PF01442"
"GO:0072663"	13	326	3	1.56	0.035	0.12	"establishment of protein localization to peroxisome"	"biological_process"	" 8"	"PF03133,PF01135,PF01442"
"GO:0009719"	19	326	4	1.6	0.036	0.12	"response to endogenous stimulus"	"biological_process"	" 2"	"PF01960,PF04099,PF00764,PF04628"
"GO:0043412"	99	326	15	1.71	0.036	0.12	"macromolecule modification"	"biological_process"	" 4"	"PF00185,PF00225,PF00208,PF08509,PF02729,PF00398,PF00403,PF02812,PF01174,PF01212,PF00742,PF01536,PF00909,PF05390,PF02535"
"GO:0046700"	32	326	6	1.64	0.036	0.12	"heterocycle catabolic process"	"biological_process"	" 4"	"PF00156,PF02581,PF01048,PF02110,PF00955,PF08211"
"GO:0006605"	19	326	4	1.6	0.036	0.12	"protein targeting"	"biological_process"	" 5"	"PF03133,PF03239,PF01135,PF01442"
"GO:0071806"	19	326	4	1.6	0.036	0.12	"protein transmembrane transport"	"biological_process"	" 6"	"PF03133,PF01135,PF01442,PF04847"
"GO:0043933"	61	326	10	1.66	0.038	0.13	"macromolecular complex subunit organization"	"biological_process"	" 3"	"PF03133,PF08477,PF02727,PF02728,PF09262,PF01135,PF04115,PF01179,PF03561,PF00071"
"GO:0044270"	33	326	6	1.56	0.042	0.14	"cellular nitrogen compound catabolic process"	"biological_process"	" 4"	"PF00156,PF02581,PF01048,PF02110,PF00955,PF08211"
"GO:0010468"	85	326	13	1.63	0.042	0.14	"regulation of gene expression"	"biological_process"	" 5"	"PF09127,PF08502,PF07991,PF06293,PF02774,PF06420,PF04083,PF00657,PF01536,PF01734,PF01764,PF08267,PF02544"
"GO:0009112"	14	326	3	1.42	0.045	0.14	"nucleobase metabolic process"	"biological_process"	" 4"	"PF02569,PF01442,PF02548"
"GO:0044106"	14	326	3	1.42	0.045	0.14	"cellular amine metabolic process"	"biological_process"	" 4"	"PF02581,PF02110,PF01583"
"GO:0046112"	14	326	3	1.42	0.045	0.14	"nucleobase biosynthetic process"	"biological_process"	" 5"	"PF02569,PF01442,PF02548"
"GO:0006576"	14	326	3	1.42	0.045	0.14	"cellular biogenic amine metabolic process"	"biological_process"	" 6"	"PF02581,PF02110,PF01583"
"GO:0044743"	14	326	3	1.42	0.045	0.14	"intracellular protein transmembrane import"	"biological_process"	" 7"	"PF03133,PF01135,PF01442"
"GO:0065002"	14	326	3	1.42	0.045	0.14	"intracellular protein transmembrane transport"	"biological_process"	" 7"	"PF03133,PF01135,PF01442"
"GO:0046677"	63	326	10	1.55	0.047	0.15	"response to antibiotic"	"biological_process"	" 4"	"PF03137,PF00324,PF00474,PF06422,PF01105,PF00860,PF02136,PF01566,PF04632,PF06027"
"GO:0009163"	21	326	4	1.37	0.053	0.16	"nucleoside biosynthetic process"	"biological_process"	" 5"	"PF00211,PF06574,PF00925,PF02219"
"GO:0042455"	21	326	4	1.37	0.053	0.16	"ribonucleoside biosynthetic process"	"biological_process"	" 8"	"PF00211,PF06574,PF00925,PF02219"
"GO:1901361"	35	326	6	1.4	0.056	0.17	"organic cyclic compound catabolic process"	"biological_process"	" 4"	"PF00156,PF02581,PF01048,PF02110,PF00955,PF08211"
"GO:0007010"	35	326	6	1.4	0.056	0.17	"cytoskeleton organization"	"biological_process"	" 4"	"PF00566,PF01177,PF00795,PF01730,PF01774,PF04898"
"GO:1901659"	22	326	4	1.27	0.063	0.18	"glycosyl compound biosynthetic process"	"biological_process"	" 4"	"PF00211,PF06574,PF00925,PF02219"
"GO:0042822"	36	326	6	1.33	0.063	0.18	"pyridoxal phosphate metabolic process"	"biological_process"	" 4"	"PF00512,PF00620,PF00672,PF13188,PF13426,PF10591"
"GO:0006886"	22	326	4	1.27	0.063	0.18	"intracellular protein transport"	"biological_process"	" 6"	"PF03133,PF03239,PF01135,PF01442"
"GO:0042823"	36	326	6	1.33	0.063	0.18	"pyridoxal phosphate biosynthetic process"	"biological_process"	" 6"	"PF00512,PF00620,PF00672,PF13188,PF13426,PF10591"
"GO:0009127"	22	326	4	1.27	0.063	0.18	"purine nucleoside monophosphate biosynthetic process"	"biological_process"	" 9"	"PF00211,PF04116,PF06574,PF00925"
"GO:0009168"	22	326	4	1.27	0.063	0.18	"purine ribonucleoside monophosphate biosynthetic process"	"biological_process"	"10"	"PF00211,PF04116,PF06574,PF00925"
"GO:0009156"	29	326	5	1.29	0.064	0.18	"ribonucleoside monophosphate biosynthetic process"	"biological_process"	" 9"	"PF00211,PF04116,PF06574,PF00925,PF02219"
"GO:0009636"	67	326	10	1.34	0.068	0.19	"response to toxic substance"	"biological_process"	" 3"	"PF03137,PF00324,PF00474,PF06422,PF01105,PF00860,PF02136,PF01566,PF04632,PF06027"
"GO:0019296"	44	326	7	1.3	0.068	0.19	"coenzyme M metabolic process"	"biological_process"	" 3"	"PF01068,PF09494,PF11799,PF00817,PF04675,PF04679,PF05496"
"GO:0019295"	44	326	7	1.3	0.068	0.19	"coenzyme M biosynthetic process"	"biological_process"	" 4"	"PF01068,PF09494,PF11799,PF00817,PF04675,PF04679,PF05496"
"GO:0006457"	16	326	3	1.16	0.069	0.19	"protein folding"	"biological_process"	" 6"	"PF14622,PF00636,PF05958"
"GO:0060255"	108	326	15	1.35	0.071	0.19	"regulation of macromolecule metabolic process"	"biological_process"	" 4"	"PF09127,PF08502,PF07991,PF06293,PF02774,PF06420,PF04083,PF11744,PF00657,PF01536,PF01645,PF01734,PF01764,PF08267,PF02544"
"GO:0065003"	52	326	8	1.29	0.072	0.19	"macromolecular complex assembly"	"biological_process"	" 4"	"PF03133,PF02727,PF02728,PF09262,PF01135,PF04115,PF01179,PF03561"
"GO:0009124"	30	326	5	1.21	0.074	0.2	"nucleoside monophosphate biosynthetic process"	"biological_process"	" 8"	"PF00211,PF04116,PF06574,PF00925,PF02219"
"GO:0055086"	126	326	17	1.31	0.077	0.2	"nucleobase-containing small molecule metabolic process"	"biological_process"	" 4"	"PF00156,PF00211,PF02569,PF00443,PF01048,PF00488,PF01088,PF04116,PF06574,PF01442,PF00925,PF01624,PF02219,PF05190,PF05192,PF05188,PF02548"
"GO:0051186"	258	326	32	1.3	0.082	0.2	"cofactor metabolic process"	"biological_process"	" 3"	"PF00150,PF00316,PF00349,PF08622,PF00370,PF02782,PF00408,PF01068,PF01055,PF00512,PF01074,PF02880,PF02878,PF02879,PF09363,PF00620,PF09494,PF11799,PF00672,PF00722,PF00704,PF03727,PF00817,PF03894,PF13188,PF07479,PF13426,PF04675,PF04679,PF10591,PF00128,PF05496"
"GO:0019748"	17	326	3	1.04	0.084	0.2	"secondary metabolic process"	"biological_process"	" 3"	"PF01019,PF13851,PF01369"
"GO:0007031"	17	326	3	1.04	0.084	0.2	"peroxisome organization"	"biological_process"	" 4"	"PF03133,PF01135,PF01442"
"GO:0009308"	17	326	3	1.04	0.084	0.2	"amine metabolic process"	"biological_process"	" 4"	"PF02581,PF02110,PF01583"
"GO:0051604"	17	326	3	1.04	0.084	0.2	"protein maturation"	"biological_process"	" 5"	"PF04145,PF13241,PF06003"
"GO:0072594"	17	326	3	1.04	0.084	0.2	"establishment of protein localization to organelle"	"biological_process"	" 5"	"PF03133,PF01135,PF01442"
"GO:0017038"	17	326	3	1.04	0.084	0.2	"protein import"	"biological_process"	" 5"	"PF03133,PF01135,PF01442"
"GO:0016485"	17	326	3	1.04	0.084	0.2	"protein processing"	"biological_process"	" 6"	"PF04145,PF13241,PF06003"
"GO:0018193"	17	326	3	1.04	0.084	0.2	"peptidyl-amino acid modification"	"biological_process"	" 7"	"PF08509,PF01174,PF01536"
"GO:0019645"	17	326	3	1.04	0.084	0.2	"anaerobic electron transport chain"	"biological_process"	" 7"	"PF00433,PF07714,PF00069"
"GO:0022900"	39	326	6	1.11	0.09	0.22	"electron transport chain"	"biological_process"	" 4"	"PF02580,PF00433,PF01412,PF00889,PF07714,PF00069"
"GO:0009161"	32	326	5	1.05	0.095	0.23	"ribonucleoside monophosphate metabolic process"	"biological_process"	" 8"	"PF00211,PF04116,PF06574,PF00925,PF02219"
"GO:0016310"	25	326	4	0.991	0.099	0.23	"phosphorylation"	"biological_process"	" 5"	"PF02580,PF00443,PF01088,PF01536"
"GO:0009126"	25	326	4	0.991	0.099	0.23	"purine nucleoside monophosphate metabolic process"	"biological_process"	" 8"	"PF00211,PF04116,PF06574,PF00925"
"GO:0009167"	25	326	4	0.991	0.099	0.23	"purine ribonucleoside monophosphate metabolic process"	"biological_process"	" 9"	"PF00211,PF04116,PF06574,PF00925"
"GO:0007017"	40	326	6	1.05	0.1	0.23	"microtubule-based process"	"biological_process"	" 3"	"PF02724,PF01177,PF00795,PF01730,PF01774,PF04898"
"GO:0010033"	33	326	5	0.978	0.11	0.25	"response to organic substance"	"biological_process"	" 3"	"PF01960,PF04099,PF00764,PF02224,PF04628"
"GO:0018130"	247	326	30	1.13	0.11	0.25	"heterocycle biosynthetic process"	"biological_process"	" 4"	"PF00150,PF00211,PF02569,PF00316,PF00349,PF00370,PF00443,PF02782,PF00408,PF13851,PF01055,PF01088,PF01074,PF02880,PF02878,PF02879,PF09363,PF04116,PF00722,PF06574,PF00704,PF03727,PF01442,PF00925,PF03894,PF01583,PF07479,PF02219,PF00128,PF02548"
"GO:0048522"	74	326	10	0.999	0.12	0.27	"positive regulation of cellular process"	"biological_process"	" 4"	"PF06293,PF04083,PF11744,PF00657,PF01536,PF04479,PF01645,PF01734,PF01764,PF02544"
"GO:0009123"	34	326	5	0.906	0.12	0.27	"nucleoside monophosphate metabolic process"	"biological_process"	" 7"	"PF00211,PF04116,PF06574,PF00925,PF02219"
"GO:0022607"	75	326	10	0.954	0.13	0.29	"cellular component assembly"	"biological_process"	" 3"	"PF03133,PF02727,PF02728,PF09262,PF01135,PF04115,PF01174,PF01179,PF03561,PF01450"
"GO:0019318"	20	326	3	0.737	0.13	0.29	"hexose metabolic process"	"biological_process"	" 6"	"PF02852,PF02367,PF02421"
"GO:0032270"	20	326	3	0.737	0.13	0.29	"positive regulation of cellular protein metabolic process"	"biological_process"	" 6"	"PF06293,PF11744,PF01645"
"GO:0051247"	20	326	3	0.737	0.13	0.29	"positive regulation of protein metabolic process"	"biological_process"	" 6"	"PF06293,PF11744,PF01645"
"GO:0009150"	43	326	6	0.855	0.13	0.29	"purine ribonucleotide metabolic process"	"biological_process"	" 9"	"PF00156,PF00211,PF01048,PF04116,PF06574,PF00925"
"GO:0009152"	27	326	4	0.825	0.13	0.29	"purine ribonucleotide biosynthetic process"	"biological_process"	"10"	"PF00211,PF04116,PF06574,PF00925"
"GO:0046483"	752	326	83	1.02	0.14	0.3	"heterocycle metabolic process"	"biological_process"	" 3"	"PF03131,PF00150,PF00156,PF00170,PF00171,PF00172,PF00211,PF02569,PF07859,PF02581,PF00266,PF00320,PF00310,PF00316,PF00349,PF00330,PF02666,PF00389,PF00370,PF00378,PF00443,PF00447,PF00448,PF01048,PF02782,PF02771,PF00408,PF09260,PF13851,PF00485,PF00488,PF01066,PF01055,PF02894,PF01088,PF01074,PF02880,PF00501,PF02878,PF02879,PF09363,PF00590,PF00591,PF04116,PF00621,PF00694,PF00722,PF06574,PF00704,PF03727,PF01422,PF01442,PF01493,PF00857,PF01450,PF00920,PF00925,PF00916,PF03894,PF01546,PF02110,PF01507,PF00955,PF00989,PF06881,PF01583,PF01624,PF07479,PF02219,PF05190,PF05192,PF10390,PF05188,PF02311,PF08211,PF08241,PF02384,PF01842,PF07716,PF13537,PF00128,PF00106,PF02548"
"GO:0055085"	60	326	8	0.851	0.14	0.3	"transmembrane transport"	"biological_process"	" 3"	"PF03133,PF00211,PF01135,PF00584,PF00610,PF00781,PF01442,PF04847"
"GO:0044271"	254	326	30	0.967	0.14	0.3	"cellular nitrogen compound biosynthetic process"	"biological_process"	" 4"	"PF00150,PF00211,PF02569,PF00316,PF00349,PF00370,PF00443,PF02782,PF00408,PF01055,PF01088,PF01074,PF02880,PF02878,PF02879,PF09363,PF04116,PF00722,PF06574,PF00704,PF03727,PF01442,PF00925,PF03894,PF01583,PF07479,PF01644,PF02219,PF00128,PF02548"
"GO:0006164"	28	326	4	0.747	0.14	0.3	"purine nucleotide biosynthetic process"	"biological_process"	" 6"	"PF00211,PF04116,PF06574,PF00925"
"GO:0006575"	28	326	4	0.747	0.14	0.3	"cellular modified amino acid metabolic process"	"biological_process"	" 8"	"PF02581,PF08509,PF01174,PF02110"
"GO:0010941"	21	326	3	0.646	0.15	0.31	"regulation of cell death"	"biological_process"	" 4"	"PF03427,PF01793,PF11051"
"GO:0043067"	21	326	3	0.646	0.15	0.31	"regulation of programmed cell death"	"biological_process"	" 5"	"PF03427,PF01793,PF11051"
"GO:0006163"	44	326	6	0.794	0.15	0.31	"purine nucleotide metabolic process"	"biological_process"	" 5"	"PF00156,PF00211,PF01048,PF04116,PF06574,PF00925"
"GO:0042981"	21	326	3	0.646	0.15	0.31	"regulation of apoptotic process"	"biological_process"	" 6"	"PF03427,PF01793,PF11051"
"GO:0009987"	2428	326	251	0.913	0.16	0.32	"cellular process"	"biological_process"	" 1"	"PF03131,PF03133,PF00150,PF00156,PF00180,PF00185,PF00170,PF00171,PF00172,PF00175,PF00225,PF01960,PF00211,PF00246,PF02569,PF07859,PF02558,PF02580,PF02581,PF00208,PF03171,PF08477,PF00290,PF00296,PF08546,PF00266,PF03239,PF08509,PF07991,PF07992,PF00320,PF00326,PF00310,PF00316,PF05648,PF00349,PF00330,PF02666,PF02668,PF02724,PF02727,PF02728,PF02729,PF08622,PF00390,PF00394,PF00398,PF05653,PF00355,PF00389,PF00370,PF00378,PF00441,PF00443,PF00447,PF00448,PF00433,PF01019,PF01048,PF02782,PF02789,PF02770,PF02771,PF02774,PF00403,PF00408,PF09260,PF02826,PF13851,PF02812,PF01008,PF03427,PF03446,PF03447,PF00465,PF03435,PF00450,PF04030,PF00485,PF00488,PF01066,PF01068,PF03403,PF00478,PF01055,PF00520,PF02894,PF01088,PF06371,PF00512,PF01073,PF01074,PF01077,PF01118,PF02852,PF02880,PF04099,PF02882,PF03460,PF01134,PF01135,PF00501,PF02878,PF02879,PF09363,PF00590,PF00591,PF03522,PF04082,PF04088,PF04110,PF00566,PF04116,PF02902,PF14622,PF00584,PF00578,PF01157,PF00620,PF00621,PF00610,PF01174,PF01177,PF04108,PF01179,PF01210,PF00636,PF01212,PF09494,PF01243,PF01244,PF00694,PF00697,PF00667,PF05958,PF11799,PF01266,PF00672,PF00722,PF00724,PF06574,PF00742,PF00743,PF00704,PF00790,PF00795,PF03727,PF00763,PF00764,PF00781,PF01369,PF00815,PF00817,PF01422,PF01412,PF01442,PF03820,PF01493,PF07393,PF00857,PF00883,PF00889,PF01450,PF00920,PF00925,PF00916,PF03894,PF00939,PF01545,PF01546,PF02110,PF01536,PF03851,PF00909,PF08022,PF13188,PF03870,PF01507,PF08030,PF13241,PF01593,PF03949,PF00955,PF00957,PF02190,PF01565,PF00989,PF01554,PF01558,PF06881,PF01583,PF02153,PF01624,PF01625,PF03999,PF07479,PF01644,PF01645,PF02224,PF01648,PF02219,PF05190,PF05192,PF12740,PF10390,PF04628,PF05187,PF05188,PF01717,PF05206,PF01730,PF02311,PF08211,PF08240,PF08241,PF13426,PF04675,PF04679,PF01774,PF07685,PF02384,PF01842,PF07722,PF07714,PF07716,PF05390,PF07748,PF07731,PF13520,PF10591,PF00067,PF00069,PF13537,PF00080,PF00070,PF00071,PF04847,PF00128,PF01855,PF00136,PF08354,PF00106,PF00107,PF04898,PF06003,PF03079,PF05496,PF02548,PF03127,PF00199,PF02535"
"GO:0045184"	37	326	5	0.703	0.16	0.32	"establishment of protein localization"	"biological_process"	" 3"	"PF03133,PF03239,PF01135,PF01442,PF04847"
"GO:0034641"	769	326	84	0.913	0.16	0.32	"cellular nitrogen compound metabolic process"	"biological_process"	" 3"	"PF03131,PF00150,PF00156,PF00170,PF00171,PF00172,PF00211,PF02569,PF07859,PF02581,PF00266,PF00320,PF00310,PF00316,PF00349,PF00330,PF02666,PF00389,PF00370,PF00378,PF00443,PF00447,PF00448,PF01048,PF02782,PF02771,PF00408,PF09260,PF00485,PF00488,PF01066,PF01055,PF02894,PF01088,PF01074,PF02880,PF00501,PF02878,PF02879,PF09363,PF00590,PF00591,PF04116,PF00621,PF00694,PF00722,PF06574,PF00704,PF03727,PF01422,PF01442,PF01493,PF00857,PF01450,PF00920,PF00925,PF00916,PF03894,PF01546,PF02110,PF01507,PF00955,PF00989,PF06881,PF01583,PF01624,PF07479,PF01644,PF02219,PF05190,PF05192,PF10390,PF05188,PF02311,PF08211,PF08241,PF02384,PF01842,PF07716,PF13537,PF00128,PF00106,PF06003,PF02548"
"GO:0080090"	122	326	15	0.837	0.16	0.32	"regulation of primary metabolic process"	"biological_process"	" 4"	"PF09127,PF08502,PF07991,PF06293,PF02774,PF06420,PF04083,PF11744,PF00657,PF01536,PF01645,PF01734,PF01764,PF08267,PF02544"
"GO:0015031"	37	326	5	0.703	0.16	0.32	"protein transport"	"biological_process"	" 5"	"PF03133,PF03239,PF01135,PF01442,PF04847"
"GO:0016052"	22	326	3	0.56	0.17	0.33	"carbohydrate catabolic process"	"biological_process"	" 4"	"PF02733,PF02734,PF02367"
"GO:0034655"	22	326	3	0.56	0.17	0.33	"nucleobase-containing compound catabolic process"	"biological_process"	" 5"	"PF00156,PF01048,PF08211"
"GO:0015849"	62	326	8	0.752	0.17	0.32	"organic acid transport"	"biological_process"	" 5"	"PF00155,PF02567,PF02719,PF00534,PF00551,PF00793,PF01467,PF04715"
"GO:0046942"	62	326	8	0.752	0.17	0.32	"carboxylic acid transport"	"biological_process"	" 6"	"PF00155,PF02567,PF02719,PF00534,PF00551,PF00793,PF01467,PF04715"
"GO:0015672"	22	326	3	0.56	0.17	0.33	"monovalent inorganic cation transport"	"biological_process"	" 7"	"PF00211,PF00584,PF00610"
"GO:0005996"	30	326	4	0.599	0.18	0.34	"monosaccharide metabolic process"	"biological_process"	" 5"	"PF02852,PF02367,PF02353,PF02421"
"GO:0015711"	63	326	8	0.703	0.18	0.34	"organic anion transport"	"biological_process"	" 5"	"PF00155,PF02567,PF02719,PF00534,PF00551,PF00793,PF01467,PF04715"
"GO:0031323"	126	326	15	0.703	0.19	0.36	"regulation of cellular metabolic process"	"biological_process"	" 4"	"PF09127,PF08502,PF07991,PF06293,PF02774,PF06420,PF04083,PF11744,PF00657,PF01536,PF01645,PF01734,PF01764,PF08267,PF02544"
"GO:0019693"	56	326	7	0.613	0.2	0.36	"ribose phosphate metabolic process"	"biological_process"	" 4"	"PF00156,PF00211,PF01048,PF04116,PF06574,PF00925,PF02219"
"GO:0022904"	31	326	4	0.529	0.2	0.36	"respiratory electron transport chain"	"biological_process"	" 5"	"PF02580,PF00433,PF07714,PF00069"
"GO:0009259"	56	326	7	0.613	0.2	0.36	"ribonucleotide metabolic process"	"biological_process"	" 6"	"PF00156,PF00211,PF01048,PF04116,PF06574,PF00925,PF02219"
"GO:0050896"	474	326	52	0.714	0.21	0.38	"response to stimulus"	"biological_process"	" 1"	"PF03137,PF00171,PF01960,PF07859,PF00266,PF00324,PF00310,PF00330,PF00389,PF00378,PF02771,PF00485,PF01068,PF00472,PF03403,PF00474,PF02894,PF06422,PF04099,PF02882,PF00501,PF01105,PF00590,PF00591,PF00584,PF15225,PF00694,PF00790,PF00763,PF00764,PF01416,PF01493,PF00860,PF00857,PF00920,PF01546,PF02136,PF01507,PF01566,PF02224,PF10390,PF04628,PF04632,PF08241,PF04675,PF04679,PF01842,PF13537,PF06027,PF00106,PF05496,PF03127"
"GO:0005976"	119	326	14	0.63	0.21	0.38	"polysaccharide metabolic process"	"biological_process"	" 4"	"PF00246,PF00326,PF02733,PF02734,PF05653,PF02789,PF00450,PF02902,PF01244,PF07393,PF00883,PF02190,PF01717,PF07722"
"GO:0072522"	40	326	5	0.516	0.21	0.38	"purine-containing compound biosynthetic process"	"biological_process"	" 5"	"PF00211,PF04116,PF06574,PF01442,PF00925"
"GO:0046390"	40	326	5	0.516	0.21	0.38	"ribose phosphate biosynthetic process"	"biological_process"	" 5"	"PF00211,PF04116,PF06574,PF00925,PF02219"
"GO:0009260"	40	326	5	0.516	0.21	0.38	"ribonucleotide biosynthetic process"	"biological_process"	" 7"	"PF00211,PF04116,PF06574,PF00925,PF02219"
"GO:0042221"	138	326	16	0.613	0.22	0.39	"response to chemical stimulus"	"biological_process"	" 2"	"PF03137,PF01960,PF00324,PF00472,PF00474,PF06422,PF04099,PF01105,PF00764,PF00860,PF02136,PF01566,PF02224,PF04628,PF04632,PF06027"
"GO:0072521"	58	326	7	0.514	0.22	0.39	"purine-containing compound metabolic process"	"biological_process"	" 4"	"PF00156,PF00211,PF01048,PF04116,PF06574,PF01442,PF00925"
"GO:0033365"	24	326	3	0.399	0.22	0.39	"protein localization to organelle"	"biological_process"	" 6"	"PF03133,PF01135,PF01442"
"GO:0006820"	75	326	9	0.565	0.22	0.39	"anion transport"	"biological_process"	" 6"	"PF00155,PF02567,PF02719,PF00534,PF00551,PF00793,PF01467,PF02133,PF04715"
"GO:0033692"	103	326	12	0.546	0.23	0.41	"cellular polysaccharide biosynthetic process"	"biological_process"	" 6"	"PF00246,PF00326,PF05653,PF02789,PF00450,PF02902,PF01244,PF07393,PF00883,PF02190,PF01717,PF07722"
"GO:0000271"	104	326	12	0.51	0.24	0.42	"polysaccharide biosynthetic process"	"biological_process"	" 5"	"PF00246,PF00326,PF05653,PF02789,PF00450,PF02902,PF01244,PF07393,PF00883,PF02190,PF01717,PF07722"
"GO:1901362"	291	326	32	0.557	0.25	0.44	"organic cyclic compound biosynthetic process"	"biological_process"	" 4"	"PF00150,PF00211,PF02569,PF00316,PF00349,PF00370,PF00443,PF02782,PF00408,PF13851,PF01055,PF01088,PF01074,PF02880,PF02878,PF02879,PF09363,PF04116,PF00722,PF06574,PF00704,PF03727,PF01416,PF01442,PF00925,PF03894,PF01583,PF07479,PF02219,PF13520,PF00128,PF02548"
