"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0009891"	35	250	6	2.1	0.015	0.058	"positive regulation of biosynthetic process"	"biological_process"	" 5"	"PF00487,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0010557"	35	250	6	2.1	0.015	0.058	"positive regulation of macromolecule biosynthetic process"	"biological_process"	" 6"	"PF00487,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0031328"	35	250	6	2.1	0.015	0.058	"positive regulation of cellular biosynthetic process"	"biological_process"	" 6"	"PF00487,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0006835"	27	250	5	2.11	0.015	0.058	"dicarboxylic acid transport"	"biological_process"	" 9"	"PF00155,PF00221,PF02719,PF00534,PF03088"
"GO:0044710"	1076	250	98	2.1	0.016	0.059	"single-organism metabolic process"	"biological_process"	" 2"	"PF13640,PF00180,PF00171,PF00174,PF00262,PF07992,PF00326,PF05649,PF05631,PF02668,PF00393,PF00394,PF02737,PF00361,PF00368,PF00351,PF00389,PF00420,PF00441,PF00443,PF01048,PF02770,PF02771,PF02826,PF08676,PF02816,PF00493,PF09285,PF00499,PF03446,PF03435,PF00450,PF01068,PF03404,PF02894,PF01073,PF01126,PF02866,PF01118,PF01119,PF01132,PF00507,PF09421,PF04116,PF04140,PF00578,PF14631,PF00615,PF04101,PF00648,PF01232,PF03552,PF03572,PF01266,PF05970,PF00725,PF04209,PF00743,PF00732,PF00775,PF01431,PF01498,PF04444,PF00883,PF00888,PF08022,PF08030,PF01593,PF00961,PF02163,PF02187,PF01613,PF08125,PF05199,PF05153,PF05206,PF05292,PF08240,PF04675,PF00033,PF05301,PF07714,PF07731,PF13520,PF03033,PF00067,PF00069,PF00056,PF00082,PF10557,PF00070,PF00115,PF00141,PF00146,PF01920,PF00107,PF05496,PF04858"
"GO:0006508"	14	250	3	1.93	0.019	0.068	"proteolysis"	"biological_process"	" 5"	"PF02705,PF01465,PF05063"
"GO:0006259"	356	250	37	2.01	0.02	0.073	"DNA metabolic process"	"biological_process"	" 5"	"PF03131,PF00170,PF00171,PF00172,PF00245,PF04909,PF07859,PF00201,PF00264,PF00289,PF00389,PF00378,PF02780,PF02771,PF02817,PF02803,PF01063,PF02894,PF00501,PF09421,PF00621,PF00614,PF00616,PF00618,PF00676,PF00797,PF00857,PF00884,PF01546,PF02145,PF01557,PF08241,PF07716,PF04828,PF00106,PF00108,PF00198"
"GO:0007166"	54	250	8	1.97	0.021	0.073	"cell surface receptor signaling pathway"	"biological_process"	" 5"	"PF03315,PF01068,PF06632,PF12634,PF02156,PF05153,PF04675,PF05496"
"GO:0010604"	38	250	6	1.88	0.024	0.083	"positive regulation of macromolecule metabolic process"	"biological_process"	" 5"	"PF00487,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0009893"	39	250	6	1.81	0.027	0.091	"positive regulation of metabolic process"	"biological_process"	" 4"	"PF00487,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0031325"	39	250	6	1.81	0.027	0.091	"positive regulation of cellular metabolic process"	"biological_process"	" 5"	"PF00487,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0043414"	24	250	4	1.65	0.033	0.11	"macromolecule methylation"	"biological_process"	" 3"	"PF00225,PF00616,PF00618,PF02145"
"GO:0034470"	32	250	5	1.69	0.033	0.11	"ncRNA processing"	"biological_process"	" 8"	"PF02737,PF00725,PF04209,PF06632,PF05241"
"GO:0009250"	98	250	12	1.71	0.036	0.12	"glucan biosynthetic process"	"biological_process"	" 7"	"PF00326,PF05649,PF00368,PF05653,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082"
"GO:0019645"	17	250	3	1.54	0.037	0.12	"anaerobic electron transport chain"	"biological_process"	" 7"	"PF02816,PF07714,PF00069"
"GO:0016051"	119	250	14	1.69	0.038	0.12	"carbohydrate biosynthetic process"	"biological_process"	" 4"	"PF00326,PF05649,PF00368,PF05653,PF00462,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082,PF00085"
"GO:0071704"	1544	250	132	1.7	0.039	0.12	"organic substance metabolic process"	"biological_process"	" 2"	"PF03131,PF02502,PF00150,PF04928,PF00170,PF00171,PF00172,PF00225,PF00245,PF00232,PF00233,PF04909,PF07859,PF00201,PF08477,PF00295,PF00262,PF00264,PF00289,PF00326,PF09103,PF05649,PF05631,PF00332,PF00398,PF02737,PF00368,PF05653,PF02705,PF00389,PF00378,PF00443,PF09298,PF01048,PF02780,PF02771,PF00403,PF08676,PF02817,PF09285,PF02836,PF00462,PF02803,PF00450,PF01063,PF01068,PF01055,PF00520,PF02894,PF00512,PF01078,PF00538,PF01116,PF01119,PF00501,PF09363,PF09421,PF04116,PF00588,PF14631,PF00620,PF00621,PF01182,PF00614,PF00615,PF04101,PF00616,PF00617,PF00618,PF00648,PF03552,PF03572,PF01263,PF05970,PF00676,PF00722,PF00725,PF04209,PF00734,PF06632,PF00703,PF00704,PF01301,PF00797,PF00759,PF01431,PF01498,PF00864,PF00857,PF00883,PF00884,PF00888,PF01465,PF00916,PF03894,PF01522,PF00933,PF01546,PF02145,PF05063,PF00961,PF01557,PF02163,PF02187,PF06963,PF05241,PF08163,PF01728,PF01717,PF05206,PF05292,PF08241,PF13426,PF04675,PF00033,PF07716,PF13520,PF03033,PF04828,PF00082,PF00085,PF10557,PF00071,PF00115,PF00141,PF01920,PF05401,PF00106,PF00108,PF05496,PF00198,PF04858"
"GO:0032259"	25	250	4	1.56	0.039	0.12	"methylation"	"biological_process"	" 2"	"PF00225,PF00616,PF00618,PF02145"
"GO:0016310"	25	250	4	1.56	0.039	0.12	"phosphorylation"	"biological_process"	" 5"	"PF00443,PF04140,PF00888,PF10557"
"GO:0044260"	793	250	72	1.66	0.043	0.13	"cellular macromolecule metabolic process"	"biological_process"	" 3"	"PF03131,PF00170,PF00171,PF00172,PF00225,PF00245,PF04909,PF07859,PF00201,PF08477,PF00264,PF00289,PF00326,PF09103,PF05649,PF00398,PF02737,PF00368,PF05653,PF02705,PF00389,PF00378,PF09298,PF02780,PF02771,PF00403,PF02817,PF02803,PF00450,PF01063,PF02894,PF01078,PF00538,PF00501,PF09421,PF00588,PF00621,PF00614,PF00616,PF00617,PF00618,PF00648,PF03572,PF00676,PF00725,PF04209,PF06632,PF00797,PF01431,PF00857,PF00883,PF00884,PF00916,PF01546,PF02145,PF05063,PF01557,PF02163,PF06963,PF05241,PF08163,PF01717,PF08241,PF07716,PF04828,PF00082,PF00071,PF00141,PF05401,PF00106,PF00108,PF00198"
"GO:0006355"	34	250	5	1.54	0.043	0.13	"regulation of transcription, DNA-dependent"	"biological_process"	" 6"	"PF00487,PF08704,PF00657,PF01734,PF01764"
"GO:0044042"	102	250	12	1.56	0.048	0.13	"glucan metabolic process"	"biological_process"	" 5"	"PF00326,PF05649,PF00368,PF05653,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082"
"GO:0006073"	102	250	12	1.56	0.048	0.13	"cellular glucan metabolic process"	"biological_process"	" 6"	"PF00326,PF05649,PF00368,PF05653,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082"
"GO:0044249"	751	250	68	1.57	0.051	0.14	"cellular biosynthetic process"	"biological_process"	" 3"	"PF02502,PF00150,PF00232,PF00233,PF08477,PF00295,PF00262,PF00326,PF05649,PF00332,PF00368,PF05653,PF00443,PF09285,PF02836,PF00450,PF01068,PF01055,PF00512,PF01078,PF01116,PF09363,PF09421,PF04116,PF14631,PF00620,PF01182,PF00615,PF04101,PF00617,PF00648,PF01239,PF03552,PF03572,PF01263,PF05970,PF00722,PF00734,PF00703,PF00704,PF01301,PF00759,PF01431,PF01498,PF00883,PF00888,PF03894,PF01522,PF00933,PF00961,PF02163,PF02187,PF01717,PF05292,PF13426,PF04675,PF00033,PF13520,PF03033,PF00082,PF10557,PF00071,PF00115,PF00141,PF01920,PF05401,PF05496,PF04858"
"GO:0033692"	103	250	12	1.52	0.051	0.14	"cellular polysaccharide biosynthetic process"	"biological_process"	" 6"	"PF00326,PF05649,PF00368,PF05653,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082"
"GO:0051252"	36	250	5	1.4	0.054	0.14	"regulation of RNA metabolic process"	"biological_process"	" 5"	"PF00487,PF08704,PF00657,PF01734,PF01764"
"GO:0000271"	104	250	12	1.49	0.054	0.14	"polysaccharide biosynthetic process"	"biological_process"	" 5"	"PF00326,PF05649,PF00368,PF05653,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082"
"GO:2001141"	36	250	5	1.4	0.054	0.14	"regulation of RNA biosynthetic process"	"biological_process"	" 6"	"PF00487,PF08704,PF00657,PF01734,PF01764"
"GO:0010468"	85	250	10	1.42	0.06	0.16	"regulation of gene expression"	"biological_process"	" 5"	"PF00487,PF08704,PF00616,PF00618,PF00657,PF01498,PF02145,PF01734,PF01764,PF01755"
"GO:0019318"	20	250	3	1.22	0.063	0.16	"hexose metabolic process"	"biological_process"	" 6"	"PF05631,PF00462,PF00085"
"GO:0009058"	785	250	70	1.45	0.065	0.17	"biosynthetic process"	"biological_process"	" 2"	"PF02502,PF00150,PF00232,PF00233,PF08477,PF00295,PF00262,PF00326,PF05649,PF00332,PF00368,PF05653,PF00443,PF09285,PF02836,PF00462,PF00450,PF01068,PF01055,PF00512,PF01078,PF01116,PF09363,PF09421,PF04116,PF14631,PF00620,PF01182,PF00615,PF04101,PF00617,PF00648,PF01239,PF03552,PF03572,PF01263,PF05970,PF00722,PF00734,PF00703,PF00704,PF01301,PF00759,PF01431,PF01498,PF00883,PF00888,PF03894,PF01522,PF00933,PF00961,PF02163,PF02187,PF01717,PF05292,PF13426,PF04675,PF00033,PF13520,PF03033,PF00082,PF00085,PF10557,PF00071,PF00115,PF00141,PF01920,PF05401,PF05496,PF04858"
"GO:0044264"	107	250	12	1.38	0.065	0.17	"cellular polysaccharide metabolic process"	"biological_process"	" 5"	"PF00326,PF05649,PF00368,PF05653,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082"
"GO:1901576"	775	250	69	1.42	0.068	0.17	"organic substance biosynthetic process"	"biological_process"	" 3"	"PF02502,PF00150,PF00232,PF00233,PF08477,PF00295,PF00262,PF00326,PF05649,PF00332,PF00368,PF05653,PF00443,PF09285,PF02836,PF00462,PF00450,PF01068,PF01055,PF00512,PF01078,PF01116,PF09363,PF09421,PF04116,PF14631,PF00620,PF01182,PF00615,PF04101,PF00617,PF00648,PF03552,PF03572,PF01263,PF05970,PF00722,PF00734,PF00703,PF00704,PF01301,PF00759,PF01431,PF01498,PF00883,PF00888,PF03894,PF01522,PF00933,PF00961,PF02163,PF02187,PF01717,PF05292,PF13426,PF04675,PF00033,PF13520,PF03033,PF00082,PF00085,PF10557,PF00071,PF00115,PF00141,PF01920,PF05401,PF05496,PF04858"
"GO:0043244"	29	250	4	1.23	0.068	0.17	"regulation of protein complex disassembly"	"biological_process"	" 4"	"PF08704,PF04178,PF01498,PF01602"
"GO:0034637"	108	250	12	1.35	0.069	0.17	"cellular carbohydrate biosynthetic process"	"biological_process"	" 4"	"PF00326,PF05649,PF00368,PF05653,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082"
"GO:0043170"	838	250	74	1.41	0.071	0.17	"macromolecule metabolic process"	"biological_process"	" 3"	"PF03131,PF04928,PF00170,PF00171,PF00172,PF00225,PF00245,PF04909,PF07859,PF00201,PF08477,PF00264,PF00289,PF00326,PF09103,PF05649,PF00398,PF02737,PF00368,PF05653,PF02705,PF00389,PF00378,PF09298,PF02780,PF02771,PF00403,PF02817,PF02803,PF00450,PF01063,PF02894,PF01078,PF00538,PF00501,PF09421,PF00588,PF00621,PF00614,PF00616,PF00617,PF00618,PF00648,PF03572,PF00676,PF00725,PF04209,PF06632,PF00797,PF01431,PF00857,PF00883,PF00884,PF01465,PF00916,PF01546,PF02145,PF05063,PF01557,PF02163,PF06963,PF05241,PF08163,PF01717,PF08241,PF07716,PF04828,PF00082,PF00071,PF00141,PF05401,PF00106,PF00108,PF00198"
"GO:0005976"	119	250	13	1.34	0.071	0.17	"polysaccharide metabolic process"	"biological_process"	" 4"	"PF04928,PF00326,PF05649,PF00368,PF05653,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082"
"GO:0010467"	120	250	13	1.31	0.075	0.17	"gene expression"	"biological_process"	" 4"	"PF08477,PF02737,PF09298,PF01078,PF00617,PF00725,PF04209,PF06632,PF00916,PF06963,PF05241,PF08163,PF00071"
"GO:0022900"	39	250	5	1.2	0.075	0.17	"electron transport chain"	"biological_process"	" 4"	"PF02816,PF01132,PF04140,PF07714,PF00069"
"GO:0006807"	1003	250	87	1.37	0.076	0.17	"nitrogen compound metabolic process"	"biological_process"	" 2"	"PF03131,PF02502,PF00150,PF00170,PF00171,PF00172,PF00245,PF00232,PF04909,PF07859,PF00201,PF00295,PF00264,PF00289,PF05631,PF00332,PF02737,PF00389,PF00378,PF00443,PF09298,PF01048,PF02780,PF02771,PF08676,PF02817,PF02836,PF02803,PF01063,PF01055,PF02894,PF01078,PF00538,PF01116,PF01119,PF00501,PF09363,PF09421,PF04116,PF00621,PF01182,PF00614,PF00615,PF04101,PF00616,PF00618,PF03552,PF01263,PF05970,PF00676,PF00722,PF00725,PF04209,PF00734,PF06632,PF00703,PF00704,PF01301,PF00797,PF00759,PF01498,PF00857,PF00884,PF00888,PF00916,PF03894,PF01522,PF00933,PF01546,PF02145,PF01557,PF02187,PF06963,PF05241,PF08163,PF01728,PF05292,PF08241,PF07716,PF13520,PF03033,PF04828,PF10557,PF00115,PF00106,PF00108,PF00198"
"GO:0022904"	31	250	4	1.09	0.086	0.2	"respiratory electron transport chain"	"biological_process"	" 5"	"PF02816,PF04140,PF07714,PF00069"
"GO:0016070"	104	250	11	1.11	0.1	0.23	"RNA metabolic process"	"biological_process"	" 5"	"PF02737,PF09298,PF01078,PF00538,PF00725,PF04209,PF06632,PF00916,PF06963,PF05241,PF08163"
"GO:0019296"	44	250	5	0.914	0.12	0.26	"coenzyme M metabolic process"	"biological_process"	" 3"	"PF01068,PF14631,PF05970,PF04675,PF05496"
"GO:0019295"	44	250	5	0.914	0.12	0.26	"coenzyme M biosynthetic process"	"biological_process"	" 4"	"PF01068,PF14631,PF05970,PF04675,PF05496"
"GO:0007010"	35	250	4	0.828	0.13	0.28	"cytoskeleton organization"	"biological_process"	" 4"	"PF00152,PF00566,PF00795,PF00120"
"GO:0042822"	36	250	4	0.768	0.14	0.3	"pyridoxal phosphate metabolic process"	"biological_process"	" 4"	"PF00233,PF00512,PF00620,PF13426"
"GO:0044723"	167	250	16	0.928	0.14	0.3	"single-organism carbohydrate metabolic process"	"biological_process"	" 4"	"PF04928,PF00326,PF05649,PF05631,PF00368,PF05653,PF00462,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082,PF00085"
"GO:0009061"	36	250	4	0.768	0.14	0.3	"anaerobic respiration"	"biological_process"	" 6"	"PF02816,PF07714,PF00069,PF04858"
"GO:0042823"	36	250	4	0.768	0.14	0.3	"pyridoxal phosphate biosynthetic process"	"biological_process"	" 6"	"PF00233,PF00512,PF00620,PF13426"
"GO:0044255"	47	250	5	0.757	0.15	0.31	"cellular lipid metabolic process"	"biological_process"	" 3"	"PF09285,PF09421,PF04209,PF00961,PF00033"
"GO:0009117"	91	250	9	0.789	0.16	0.33	"nucleotide metabolic process"	"biological_process"	" 7"	"PF05631,PF00443,PF01048,PF04116,PF00615,PF05970,PF00888,PF05292,PF10557"
"GO:0005978"	91	250	9	0.789	0.16	0.33	"glycogen biosynthetic process"	"biological_process"	" 8"	"PF00326,PF05649,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF00082"
"GO:0044238"	1150	250	95	0.866	0.17	0.34	"primary metabolic process"	"biological_process"	" 2"	"PF03131,PF04928,PF00170,PF00171,PF00172,PF00225,PF00245,PF04909,PF07859,PF00201,PF08477,PF00264,PF00289,PF00326,PF09103,PF05649,PF05631,PF00398,PF02737,PF00368,PF05653,PF02705,PF00389,PF00378,PF00443,PF09298,PF01048,PF02780,PF02771,PF00403,PF08676,PF02817,PF00493,PF09285,PF00462,PF02803,PF00450,PF01063,PF02894,PF01078,PF00538,PF01119,PF00501,PF09421,PF04116,PF00588,PF00621,PF00614,PF00615,PF04101,PF00616,PF00617,PF00618,PF00648,PF03552,PF03572,PF05970,PF00676,PF00725,PF04209,PF06632,PF00797,PF01431,PF00857,PF00883,PF00884,PF00888,PF01465,PF00916,PF01546,PF02145,PF05063,PF00961,PF01557,PF02163,PF06963,PF05241,PF08163,PF01717,PF05292,PF08241,PF00033,PF07716,PF13520,PF03033,PF04828,PF00082,PF00085,PF10557,PF00071,PF00115,PF00141,PF00106,PF00108,PF00198"
"GO:0044087"	29	250	3	0.533	0.18	0.35	"regulation of cellular component biogenesis"	"biological_process"	" 3"	"PF04178,PF01602,PF00137"
"GO:0044262"	127	250	12	0.748	0.18	0.34	"cellular carbohydrate metabolic process"	"biological_process"	" 3"	"PF00326,PF05649,PF00368,PF05653,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082"
"GO:0006112"	93	250	9	0.72	0.18	0.34	"energy reserve metabolic process"	"biological_process"	" 5"	"PF00326,PF05649,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF00082"
"GO:0006753"	93	250	9	0.72	0.18	0.34	"nucleoside phosphate metabolic process"	"biological_process"	" 5"	"PF05631,PF00443,PF01048,PF04116,PF00615,PF05970,PF00888,PF05292,PF10557"
"GO:0005977"	93	250	9	0.72	0.18	0.34	"glycogen metabolic process"	"biological_process"	" 6"	"PF00326,PF05649,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF00082"
"GO:1901293"	61	250	6	0.627	0.19	0.35	"nucleoside phosphate biosynthetic process"	"biological_process"	" 6"	"PF00443,PF04116,PF00615,PF00888,PF05292,PF10557"
"GO:2000112"	72	250	7	0.646	0.19	0.35	"regulation of cellular macromolecule biosynthetic process"	"biological_process"	" 6"	"PF00487,PF08704,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0009165"	61	250	6	0.627	0.19	0.35	"nucleotide biosynthetic process"	"biological_process"	" 8"	"PF00443,PF04116,PF00615,PF00888,PF05292,PF10557"
"GO:0005996"	30	250	3	0.471	0.2	0.36	"monosaccharide metabolic process"	"biological_process"	" 5"	"PF05631,PF00462,PF00085"
"GO:0015849"	62	250	6	0.585	0.2	0.36	"organic acid transport"	"biological_process"	" 5"	"PF00155,PF00221,PF02719,PF00534,PF04144,PF03088"
"GO:0046942"	62	250	6	0.585	0.2	0.36	"carboxylic acid transport"	"biological_process"	" 6"	"PF00155,PF00221,PF02719,PF00534,PF04144,PF03088"
"GO:0034660"	51	250	5	0.564	0.2	0.36	"ncRNA metabolic process"	"biological_process"	" 7"	"PF02737,PF00725,PF04209,PF06632,PF05241"
"GO:0007165"	108	250	10	0.612	0.21	0.36	"signal transduction"	"biological_process"	" 3"	"PF03315,PF01068,PF06632,PF09637,PF12634,PF02156,PF05153,PF01670,PF04675,PF05496"
"GO:0033043"	31	250	3	0.412	0.21	0.36	"regulation of organelle organization"	"biological_process"	" 4"	"PF04178,PF01602,PF02417"
"GO:0046677"	63	250	6	0.544	0.21	0.36	"response to antibiotic"	"biological_process"	" 4"	"PF03137,PF00324,PF00474,PF00664,PF02121,PF01741"
"GO:0048522"	74	250	7	0.569	0.21	0.36	"positive regulation of cellular process"	"biological_process"	" 4"	"PF00487,PF00582,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0060255"	108	250	10	0.612	0.21	0.36	"regulation of macromolecule metabolic process"	"biological_process"	" 4"	"PF00487,PF08704,PF00616,PF00618,PF00657,PF01498,PF02145,PF01734,PF01764,PF01755"
"GO:0031326"	74	250	7	0.569	0.21	0.36	"regulation of cellular biosynthetic process"	"biological_process"	" 5"	"PF00487,PF08704,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0010556"	74	250	7	0.569	0.21	0.36	"regulation of macromolecule biosynthetic process"	"biological_process"	" 5"	"PF00487,PF08704,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0015711"	63	250	6	0.544	0.21	0.36	"organic anion transport"	"biological_process"	" 5"	"PF00155,PF00221,PF02719,PF00534,PF04144,PF03088"
"GO:0023052"	110	250	10	0.551	0.22	0.37	"signaling"	"biological_process"	" 1"	"PF03315,PF01068,PF06632,PF09637,PF12634,PF02156,PF05153,PF01670,PF04675,PF05496"
"GO:0044700"	110	250	10	0.551	0.22	0.37	"single organism signaling"	"biological_process"	" 2"	"PF03315,PF01068,PF06632,PF09637,PF12634,PF02156,PF05153,PF01670,PF04675,PF05496"
"GO:0009889"	75	250	7	0.532	0.22	0.36	"regulation of biosynthetic process"	"biological_process"	" 4"	"PF00487,PF08704,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0006820"	75	250	7	0.532	0.22	0.36	"anion transport"	"biological_process"	" 6"	"PF00155,PF00221,PF02719,PF00463,PF00534,PF04144,PF03088"
"GO:0008610"	43	250	4	0.393	0.23	0.38	"lipid biosynthetic process"	"biological_process"	" 4"	"PF09285,PF09421,PF00961,PF00033"
"GO:0043412"	99	250	9	0.522	0.23	0.38	"macromolecule modification"	"biological_process"	" 4"	"PF00225,PF09103,PF00398,PF00403,PF00538,PF00616,PF00618,PF02145,PF05241"
"GO:0009636"	67	250	6	0.385	0.26	0.41	"response to toxic substance"	"biological_process"	" 3"	"PF03137,PF00324,PF00474,PF00664,PF02121,PF01741"
"GO:0055086"	126	250	11	0.436	0.26	0.42	"nucleobase-containing small molecule metabolic process"	"biological_process"	" 4"	"PF05631,PF00443,PF01048,PF08676,PF01119,PF04116,PF00615,PF05970,PF00888,PF05292,PF10557"
"GO:0005975"	187	250	16	0.445	0.27	0.43	"carbohydrate metabolic process"	"biological_process"	" 3"	"PF04928,PF00326,PF05649,PF05631,PF00368,PF05653,PF00462,PF00450,PF00648,PF03572,PF01431,PF00883,PF02163,PF01717,PF00082,PF00085"
"GO:0034654"	81	250	7	0.317	0.28	0.45	"nucleobase-containing compound biosynthetic process"	"biological_process"	" 5"	"PF00443,PF01078,PF04116,PF00615,PF00888,PF05292,PF10557"
"GO:0044765"	280	250	23	0.328	0.32	0.5	"single-organism transport"	"biological_process"	" 2"	"PF00155,PF00221,PF03169,PF00285,PF00324,PF02719,PF00393,PF03446,PF00463,PF00474,PF00520,PF00534,PF01135,PF04144,PF00664,PF00999,PF05139,PF04727,PF07690,PF02386,PF00083,PF00130,PF03088"
"GO:0048523"	72	250	6	0.199	0.32	0.5	"negative regulation of cellular process"	"biological_process"	" 4"	"PF04178,PF10392,PF01602,PF01762,PF11051,PF00001"
"GO:0043933"	61	250	5	0.143	0.33	0.5	"macromolecular complex subunit organization"	"biological_process"	" 3"	"PF08477,PF01135,PF00617,PF06963,PF00071"
"GO:0071822"	49	250	4	0.119	0.33	0.5	"protein complex subunit organization"	"biological_process"	" 4"	"PF08477,PF01135,PF00617,PF00071"
"GO:0006412"	39	250	3	-0.00503	0.35	0.54	"translation"	"biological_process"	" 5"	"PF08477,PF00617,PF00071"
"GO:0006812"	53	250	4	-0.0458	0.39	0.58	"cation transport"	"biological_process"	" 6"	"PF00285,PF00393,PF03446,PF00130"
"GO:0051128"	79	250	6	-0.04	0.41	0.61	"regulation of cellular component organization"	"biological_process"	" 3"	"PF08704,PF04178,PF01498,PF01602,PF02417,PF00137"
"GO:0051234"	320	250	25	0.0698	0.42	0.62	"establishment of localization"	"biological_process"	" 1"	"PF00155,PF00221,PF03169,PF00285,PF00324,PF02719,PF00393,PF03446,PF00463,PF00474,PF00520,PF00534,PF01135,PF09445,PF04144,PF00664,PF00999,PF05139,PF04727,PF07690,PF02386,PF00083,PF00130,PF05401,PF03088"
"GO:0006810"	320	250	25	0.0698	0.42	0.62	"transport"	"biological_process"	" 3"	"PF00155,PF00221,PF03169,PF00285,PF00324,PF02719,PF00393,PF03446,PF00463,PF00474,PF00520,PF00534,PF01135,PF09445,PF04144,PF00664,PF00999,PF05139,PF04727,PF07690,PF02386,PF00083,PF00130,PF05401,PF03088"
"GO:0009150"	43	250	3	-0.182	0.43	0.62	"purine ribonucleotide metabolic process"	"biological_process"	" 9"	"PF01048,PF04116,PF05292"
"GO:0006163"	44	250	3	-0.224	0.44	0.65	"purine nucleotide metabolic process"	"biological_process"	" 5"	"PF01048,PF04116,PF05292"
"GO:1901566"	378	250	29	-0.0323	0.46	0.65	"organonitrogen compound biosynthetic process"	"biological_process"	" 4"	"PF02502,PF00150,PF00232,PF00295,PF00332,PF02836,PF01055,PF01116,PF09363,PF04116,PF01182,PF04101,PF03552,PF01263,PF00722,PF00734,PF00703,PF00704,PF01301,PF00759,PF01498,PF03894,PF01522,PF00933,PF02187,PF05292,PF13520,PF03033,PF00115"
"GO:0051171"	70	250	5	-0.181	0.46	0.65	"regulation of nitrogen compound metabolic process"	"biological_process"	" 4"	"PF00487,PF08704,PF00657,PF01734,PF01764"
"GO:0019219"	70	250	5	-0.181	0.46	0.65	"regulation of nucleobase-containing compound metabolic process"	"biological_process"	" 5"	"PF00487,PF08704,PF00657,PF01734,PF01764"
"GO:0030001"	45	250	3	-0.265	0.46	0.65	"metal ion transport"	"biological_process"	" 7"	"PF00393,PF03446,PF00130"
"GO:0007154"	160	250	12	-0.104	0.47	0.65	"cell communication"	"biological_process"	" 3"	"PF03315,PF01068,PF06632,PF09637,PF12634,PF02156,PF02214,PF01602,PF05153,PF01670,PF04675,PF05496"
"GO:0044267"	148	250	11	-0.131	0.47	0.66	"cellular protein metabolic process"	"biological_process"	" 5"	"PF00225,PF08477,PF09103,PF00398,PF02705,PF00403,PF00588,PF00617,PF05063,PF00071,PF00141"
"GO:0019538"	164	250	12	-0.195	0.5	0.7	"protein metabolic process"	"biological_process"	" 3"	"PF00225,PF08477,PF09103,PF00398,PF02705,PF00403,PF00588,PF00617,PF01465,PF05063,PF00071,PF00141"
"GO:0036211"	62	250	4	-0.376	0.53	0.72	"protein modification process"	"biological_process"	" 5"	"PF00225,PF09103,PF00398,PF00403"
"GO:0006464"	62	250	4	-0.376	0.53	0.72	"cellular protein modification process"	"biological_process"	" 6"	"PF00225,PF09103,PF00398,PF00403"
"GO:0032787"	50	250	3	-0.458	0.55	0.74	"monocarboxylic acid metabolic process"	"biological_process"	" 7"	"PF04209,PF01498,PF04858"
"GO:0019693"	56	250	3	-0.667	0.64	0.86	"ribose phosphate metabolic process"	"biological_process"	" 4"	"PF01048,PF04116,PF05292"
"GO:0009259"	56	250	3	-0.667	0.64	0.86	"ribonucleotide metabolic process"	"biological_process"	" 6"	"PF01048,PF04116,PF05292"
"GO:0048518"	113	250	7	-0.616	0.65	0.87	"positive regulation of biological process"	"biological_process"	" 3"	"PF00487,PF00582,PF00657,PF01498,PF01734,PF01764,PF01755"
"GO:0048519"	127	250	8	-0.609	0.66	0.87	"negative regulation of biological process"	"biological_process"	" 3"	"PF06105,PF01078,PF04178,PF10392,PF01602,PF01762,PF11051,PF00001"
"GO:0072521"	58	250	3	-0.732	0.67	0.88	"purine-containing compound metabolic process"	"biological_process"	" 4"	"PF01048,PF04116,PF05292"
"GO:0006629"	88	250	5	-0.724	0.68	0.89	"lipid metabolic process"	"biological_process"	" 3"	"PF09285,PF09421,PF04209,PF00961,PF00033"
"GO:0055085"	60	250	3	-0.795	0.69	0.89	"transmembrane transport"	"biological_process"	" 3"	"PF00463,PF01135,PF00130"
